trial_count	CURRENT_FIX_INTEREST_AREAS	CURRENT_FIX_START	CURRENT_FIX_END	verb_onset	Sentence_duration_ms
0	[ 1]	4803	4965	2881.856	0
0	[ 3]	5027	5186	2881.856	0
0	[ 3]	5208	5460	2881.856	0
0	[ 1]	5509	5757	2881.856	0
0	[ 1]	5778	5878	2881.856	0
0	[ 2]	5936	6104	2881.856	0
0	[ 2]	6126	6356	2881.856	0
0	[ 4]	6420	6614	2881.856	0
0	[ 4]	6655	6841	2881.856	0
0	[ 4]	6860	7004	2881.856	0
0	[ 4]	7029	7246	2881.856	0
0	[ 4]	7258	7312	2881.856	0
0	[ 3]	7378	7467	2881.856	0
0	[ 1]	7513	7658	2881.856	0
0	[ 1]	7681	7916	2881.856	0
0	[ 1]	7945	8113	2881.856	0
0	[ 1]	8134	8314	2881.856	0
0	[ 1]	8341	8499	2881.856	0
0	[ 1]	8513	8837	2881.856	0
0	[ 1]	8877	9009	2881.856	0
0	[ ]	7	648	0	0
0	[ ]	668	826	0	0
0	[ ]	848	1018	0	0
0	[ ]	1026	1388	0	0
0	[ ]	1407	1828	0	0
0	[ 3]	1867	2101	0	0
0	[ 3]	2118	2255	0	0
0	[ 3]	2279	2777	0	0
0	[ 2]	2944	3091	0	0
0	[ 2]	3286	3379	0	0
0	[ 3]	3436	3600	0	0
0	[ 3]	3625	3802	0	0
0	[ 2]	3873	4049	0	0
0	[ 2]	4076	4255	0	0
0	[ 3]	4314	4576	0	0
0	[ 3]	4597	4943	0	0
0	[ 3]	4967	5362	0	0
0	[ 3]	5383	5567	0	0
0	[ 2]	5635	5815	0	0
0	[ 2]	5841	5996	0	0
0	[ 2]	6038	6554	0	0
0	[ 2]	6578	7103	0	0
0	[ 3]	7310	7354	0	0
1	[ ]	7	596	0	0
1	[ ]	607	1894	0	0
1	[ ]	1920	2023	0	0
1	[ 1]	2057	2205	0	0
1	[ 1]	2234	2437	0	0
1	[ 3]	2704	2835	0	0
1	[ 3]	3033	3181	0	0
1	[ 1]	3247	3407	0	0
1	[ 1]	3449	3843	0	0
1	[ 2]	3903	4219	0	0
1	[ 2]	4243	4722	0	0
1	[ 2]	4742	4956	0	0
1	[ 1]	5010	5293	0	0
1	[ 1]	5332	5528	0	0
1	[ 1]	5555	5691	0	0
1	[ 1]	5715	6407	0	0
2	[ ]	7	478	3108.201	0
2	[ ]	496	795	3108.201	0
2	[ ]	811	1890	3108.201	0
2	[ ]	1915	2042	3108.201	0
2	[ 3]	2069	2253	3108.201	0
2	[ 3]	2265	2354	3108.201	0
2	[ 3]	2381	2576	3108.201	0
2	[ 3]	2585	2807	3108.201	0
2	[ 4]	2861	3011	3108.201	0
2	[ 4]	3031	3188	3108.201	0
2	[ 4]	3217	3505	3108.201	0
2	[ 4]	3528	3752	3108.201	0
2	[ 4]	3771	3899	3108.201	0
2	[ 4]	3921	4084	3108.201	0
2	[ 4]	4124	4310	3108.201	0
2	[ 4]	4341	4545	3108.201	0
2	[ 4]	4565	4704	3108.201	0
2	[ 4]	4731	5018	3108.201	0
2	[ 4]	5032	5341	3108.201	0
2	[ 4]	5362	5497	3108.201	0
2	[ 3]	5565	5685	3108.201	0
2	[ 3]	5712	6191	3108.201	0
2	[ 4]	6240	6720	3108.201	0
2	[ 3]	6797	6919	3108.201	0
2	[ 3]	6943	7329	3108.201	0
2	[ 3]	7363	7560	3108.201	0
2	[ 3]	7580	7897	3108.201	0
2	[ 2]	7953	8159	3108.201	0
2	[ 2]	8169	8412	3108.201	0
2	[ 2]	8441	8810	3108.201	0
3	[ ]	7	534	0	0
3	[ ]	545	813	0	0
3	[ ]	825	1823	0	0
3	[ 3]	1865	2017	0	0
3	[ 3]	2038	2250	0	0
3	[ 3]	2488	2567	0	0
3	[ 2]	2616	2907	0	0
3	[ 2]	2926	3136	0	0
3	[ 3]	3190	3350	0	0
3	[ 3]	3379	3580	0	0
3	[ 1]	3848	4018	0	0
3	[ 1]	4044	4309	0	0
3	[ 1]	4324	4853	0	0
3	[ 1]	4874	5178	0	0
3	[ 1]	5200	5534	0	0
3	[ 1]	5571	5866	0	0
3	[ 1]	5888	6165	0	0
4	[ ]	7	639	0	0
4	[ ]	661	904	0	0
4	[ ]	926	1218	0	0
4	[ ]	1226	1866	0	0
4	[ ]	1880	2019	0	0
4	[ 4]	2198	2338	0	0
4	[ 4]	2360	2755	0	0
4	[ 4]	2779	3079	0	0
4	[ 4]	3106	3344	0	0
4	[ 4]	3366	3474	0	0
4	[ 2]	3523	3766	0	0
4	[ 2]	3789	4025	0	0
4	[ 2]	4038	4190	0	0
4	[ 3]	4254	4535	0	0
4	[ 3]	4556	4666	0	0
4	[ 2]	4723	4982	0	0
4	[ 2]	4998	5395	0	0
4	[ 2]	5417	5831	0	0
4	[ 2]	5857	6316	0	0
4	[ 2]	6334	6456	0	0
5	[ ]	7	482	0	0
5	[ ]	496	813	0	0
5	[ ]	827	1585	0	0
5	[ ]	1604	1864	0	0
5	[ 3]	1908	2093	0	0
5	[ 3]	2115	2343	0	0
5	[ 3]	2565	2761	0	0
5	[ 1]	2823	2997	0	0
5	[ 1]	3021	3172	0	0
5	[ 1]	3372	3515	0	0
5	[ 3]	3576	3779	0	0
5	[ 2]	3822	4139	0	0
5	[ 2]	4161	4980	0	0
5	[ 2]	4994	5341	0	0
5	[ 3]	5401	5721	0	0
5	[ 3]	5735	5916	0	0
5	[ 2]	5974	7048	0	0
6	[ ]	7	499	3135.133	0
6	[ ]	519	843	3135.133	0
6	[ ]	859	1390	3135.133	0
6	[ 4]	1599	1730	3135.133	0
6	[ 2]	1758	1883	3135.133	0
6	[ 2]	1923	2121	3135.133	0
6	[ 2]	2147	2460	3135.133	0
6	[ 2]	2485	2829	3135.133	0
6	[ 2]	2854	3050	3135.133	0
6	[ 2]	3061	3284	3135.133	0
6	[ 2]	3318	3486	3135.133	0
6	[ 2]	3500	3662	3135.133	0
6	[ 2]	3692	3827	3135.133	0
6	[ 2]	3848	4107	3135.133	0
6	[ 3]	4180	4300	3135.133	0
6	[ 3]	4324	4531	3135.133	0
6	[ 4]	4599	4725	3135.133	0
6	[ 4]	4750	4953	3135.133	0
6	[ 1]	5029	5146	3135.133	0
6	[ 1]	5170	5462	3135.133	0
6	[ 1]	5492	5703	3135.133	0
6	[ 1]	5729	5991	3135.133	0
6	[ 1]	6021	6236	3135.133	0
6	[ 1]	6267	6615	3135.133	0
6	[ 1]	6640	7809	3135.133	0
7	[ ]	7	370	0	0
7	[ 2]	598	812	0	0
7	[ ]	854	1075	0	0
7	[ ]	1087	1861	0	0
7	[ 2]	1904	2069	0	0
7	[ 2]	2091	2244	0	0
7	[ 2]	2268	2527	0	0
7	[ 2]	2723	2919	0	0
7	[ 2]	2943	3182	0	0
7	[ 2]	3210	3356	0	0
7	[ 4]	3402	3539	0	0
7	[ 4]	3572	3735	0	0
7	[ 3]	3805	3946	0	0
7	[ 3]	3968	4169	0	0
7	[ 4]	4356	4534	0	0
7	[ 4]	4573	4932	0	0
7	[ 4]	4976	5527	0	0
7	[ 4]	5546	5865	0	0
7	[ 4]	5878	6150	0	0
7	[ 4]	6175	6714	0	0
8	[ ]	7	692	2604.484	0
8	[ ]	713	829	2604.484	0
8	[ ]	867	991	2604.484	0
8	[ ]	1008	1816	2604.484	0
8	[ 1]	1856	2010	2604.484	0
8	[ 1]	2033	2183	2604.484	0
8	[ 1]	2208	2365	2604.484	0
8	[ 1]	2387	2665	2604.484	0
8	[ 1]	2691	2899	2604.484	0
8	[ 1]	2925	3157	2604.484	0
8	[ 1]	3167	3405	2604.484	0
8	[ 2]	3471	3621	2604.484	0
8	[ 2]	3646	3802	2604.484	0
8	[ 4]	3885	3991	2604.484	0
8	[ 4]	4019	4117	2604.484	0
8	[ 3]	4184	4323	2604.484	0
8	[ 3]	4343	4754	2604.484	0
8	[ 3]	4783	5109	2604.484	0
8	[ 3]	5141	5229	2604.484	0
8	[ 1]	5299	5452	2604.484	0
8	[ 1]	5474	5758	2604.484	0
8	[ 1]	5777	6054	2604.484	0
8	[ 1]	6072	6188	2604.484	0
8	[ 1]	6212	6877	2604.484	0
8	[ 1]	6906	7051	2604.484	0
8	[ 2]	7106	7237	2604.484	0
8	[ 2]	7261	7394	2604.484	0
8	[ 1]	7460	7837	2604.484	0
8	[ 1]	7859	8048	2604.484	0
9	[ ]	7	1119	0	0
9	[ ]	1328	1529	0	0
9	[ 1]	1550	1905	0	0
9	[ ]	1929	2017	0	0
9	[ 2]	2050	2306	0	0
9	[ 2]	2481	2940	0	0
9	[ 2]	2959	3155	0	0
9	[ 2]	3183	3355	0	0
9	[ 4]	3414	3688	0	0
9	[ 4]	3734	3923	0	0
9	[ 1]	4149	4286	0	0
9	[ 1]	4310	4415	0	0
9	[ 4]	4476	4678	0	0
9	[ 1]	4736	4819	0	0
9	[ 4]	4877	4998	0	0
9	[ 1]	5061	5302	0	0
9	[ 1]	5341	5713	0	0
9	[ 1]	5735	6130	0	0
10	[ ]	7	512	2974.021	0
10	[ ]	1410	1527	2974.021	0
10	[ ]	1562	1862	2974.021	0
10	[ 4]	1915	2070	2974.021	0
10	[ 4]	2096	2265	2974.021	0
10	[ 4]	2303	2485	2974.021	0
10	[ 4]	2503	2708	2974.021	0
10	[ 4]	2741	2876	2974.021	0
10	[ 4]	2895	3139	2974.021	0
10	[ 3]	3191	3359	2974.021	0
10	[ 3]	3380	3584	2974.021	0
10	[ 3]	3609	3853	2974.021	0
10	[ 3]	3876	4146	2974.021	0
10	[ 4]	4208	4361	2974.021	0
10	[ 4]	4374	4998	2974.021	0
10	[ 1]	5072	5215	2974.021	0
10	[ 1]	5243	5410	2974.021	0
10	[ 2]	5458	5704	2974.021	0
10	[ 2]	5731	5834	2974.021	0
10	[ 4]	5883	6049	2974.021	0
10	[ 4]	6080	6201	2974.021	0
10	[ 3]	6263	6423	2974.021	0
10	[ 3]	6452	6571	2974.021	0
10	[ 3]	6612	6915	2974.021	0
10	[ 3]	6923	7789	2974.021	0
11	[ ]	7	685	0	0
11	[ ]	704	894	0	0
11	[ ]	914	1195	0	0
11	[ ]	1416	1669	0	0
11	[ ]	1685	1842	0	0
11	[ 2]	1883	2093	0	0
11	[ 2]	2120	2425	0	0
11	[ 2]	2591	2974	0	0
11	[ 2]	2999	3406	0	0
11	[ 2]	3455	3591	0	0
11	[ 4]	3636	3822	0	0
11	[ 4]	3854	4193	0	0
11	[ 4]	4214	4869	0	0
11	[ 1]	4937	5179	0	0
11	[ 1]	5212	5647	0	0
11	[ 1]	5682	6072	0	0
11	[ 1]	6094	6117	0	0
11	[ 1]	6550	6703	0	0
12	[ 3]	7	587	4437.052	0
12	[ 3]	608	797	4437.052	0
12	[ 3]	817	1038	4437.052	0
12	[ 3]	1050	1621	4437.052	0
12	[ 3]	1645	1907	4437.052	0
12	[ 2]	1965	2103	4437.052	0
12	[ 2]	2131	2304	4437.052	0
12	[ 2]	2316	2503	4437.052	0
12	[ 1]	2557	2702	4437.052	0
12	[ 1]	2721	2852	4437.052	0
12	[ 4]	2902	3121	4437.052	0
12	[ 4]	3134	3296	4437.052	0
12	[ 4]	3330	3758	4437.052	0
12	[ 3]	3826	3963	4437.052	0
12	[ 3]	3983	4083	4437.052	0
12	[ 2]	4151	4288	4437.052	0
12	[ 2]	4314	4467	4437.052	0
12	[ 1]	4519	4704	4437.052	0
12	[ 4]	4766	5069	4437.052	0
12	[ 4]	5100	5590	4437.052	0
12	[ 4]	5613	5746	4437.052	0
12	[ 1]	5813	5937	4437.052	0
12	[ 1]	5965	6515	4437.052	0
12	[ 1]	6525	6717	4437.052	0
12	[ 1]	6735	7038	4437.052	0
12	[ 1]	7051	7338	4437.052	0
12	[ 1]	7363	7524	4437.052	0
12	[ 1]	7546	7711	4437.052	0
12	[ 1]	7723	7906	4437.052	0
12	[ 1]	7935	8303	4437.052	0
12	[ 1]	8324	8732	4437.052	0
13	[ ]	7	136	0	0
13	[ ]	399	668	0	0
13	[ ]	692	857	0	0
13	[ ]	883	1614	0	0
13	[ ]	1632	1837	0	0
13	[ 3]	1879	2024	0	0
13	[ 3]	2049	2293	0	0
13	[ 3]	2317	2581	0	0
13	[ 3]	2600	2792	0	0
13	[ 3]	2812	3094	0	0
13	[ 3]	3121	3423	0	0
13	[ 3]	3447	3687	0	0
13	[ 3]	3714	4017	0	0
13	[ 2]	4088	4221	0	0
13	[ 2]	4246	4570	0	0
13	[ 2]	4597	4767	0	0
13	[ 2]	4796	5173	0	0
13	[ 2]	5195	5484	0	0
13	[ 2]	5496	5593	0	0
13	[ 4]	5654	5801	0	0
13	[ 4]	5824	6050	0	0
13	[ 1]	6109	6329	0	0
13	[ 1]	6352	7180	0	0
13	[ 1]	7206	7292	0	0
14	[ 4]	7	842	3276.21	0
14	[ ]	862	1887	3276.21	0
14	[ 1]	1918	2095	3276.21	0
14	[ 2]	2154	2262	3276.21	0
14	[ 2]	2285	2504	3276.21	0
14	[ 2]	2522	2657	3276.21	0
14	[ 1]	2707	2866	3276.21	0
14	[ 1]	2891	3194	3276.21	0
14	[ 3]	3248	3548	3276.21	0
14	[ 3]	3570	3722	3276.21	0
14	[ 4]	3788	3893	3276.21	0
14	[ 2]	3963	4184	3276.21	0
14	[ 2]	4210	4363	3276.21	0
14	[ 2]	4406	4544	3276.21	0
14	[ 2]	4566	4650	3276.21	0
14	[ 2]	4676	4836	3276.21	0
14	[ 1]	4887	5166	3276.21	0
14	[ 1]	5195	5308	3276.21	0
14	[ 1]	5348	5475	3276.21	0
14	[ 2]	5547	5732	3276.21	0
14	[ 1]	5792	5983	3276.21	0
14	[ 1]	5998	6151	3276.21	0
14	[ 1]	6195	6442	3276.21	0
14	[ 1]	6472	6688	3276.21	0
14	[ 1]	6703	6908	3276.21	0
14	[ 1]	6935	7151	3276.21	0
14	[ 1]	7201	7319	3276.21	0
14	[ 1]	7346	7525	3276.21	0
14	[ 1]	7554	7870	3276.21	0
15	[ ]	198	674	2840.398	0
15	[ ]	696	812	2840.398	0
15	[ ]	839	1338	2840.398	0
15	[ ]	1526	1874	2840.398	0
15	[ 1]	1917	2015	2840.398	0
15	[ 1]	2044	2219	2840.398	0
15	[ 1]	2228	2401	2840.398	0
15	[ 2]	2456	2589	2840.398	0
15	[ 2]	2614	2878	2840.398	0
15	[ 4]	2929	3177	2840.398	0
15	[ 4]	3189	3796	2840.398	0
15	[ 4]	3815	3918	2840.398	0
15	[ 2]	3980	4113	2840.398	0
15	[ 4]	4170	4335	2840.398	0
15	[ 3]	4406	4534	2840.398	0
15	[ 3]	4565	4698	2840.398	0
15	[ 3]	4742	4894	2840.398	0
15	[ 4]	4942	5120	2840.398	0
15	[ 4]	5146	5361	2840.398	0
15	[ 4]	5395	5564	2840.398	0
15	[ 4]	5583	5970	2840.398	0
15	[ 4]	5981	6077	2840.398	0
15	[ 4]	6107	6689	2840.398	0
15	[ 4]	6736	6979	2840.398	0
15	[ 4]	6999	7575	2840.398	0
15	[ 4]	7598	7678	2840.398	0
16	[ ]	7	119	0	0
16	[ ]	138	531	0	0
16	[ ]	803	946	0	0
16	[ ]	966	1869	0	0
16	[ ]	1915	2037	0	0
16	[ 1]	2081	2312	0	0
16	[ 1]	2592	2721	0	0
16	[ 3]	2771	3090	0	0
16	[ 3]	3115	3275	0	0
16	[ 1]	3326	3549	0	0
16	[ 1]	3576	3766	0	0
16	[ 4]	3840	4072	0	0
16	[ 4]	4095	4511	0	0
16	[ 4]	4526	4743	0	0
16	[ 1]	4794	5216	0	0
16	[ 1]	5242	5501	0	0
16	[ 1]	5546	5921	0	0
16	[ 1]	5948	6199	0	0
16	[ 1]	6213	6396	0	0
17	[ ]	7	718	2623.803	0
17	[ ]	731	943	2623.803	0
17	[ ]	962	1560	2623.803	0
17	[ ]	1810	2002	2623.803	0
17	[ 2]	2038	2098	2623.803	0
17	[ ]	2309	2403	2623.803	0
17	[ 2]	2438	2610	2623.803	0
17	[ 2]	2629	2877	2623.803	0
17	[ 2]	2901	3103	2623.803	0
17	[ 2]	3128	3445	2623.803	0
17	[ 4]	3509	3644	2623.803	0
17	[ 4]	3680	3864	2623.803	0
17	[ 1]	3933	4116	2623.803	0
17	[ 1]	4137	4359	2623.803	0
17	[ 1]	4372	4625	2623.803	0
17	[ 1]	4656	4924	2623.803	0
17	[ 1]	4933	5170	2623.803	0
17	[ 1]	5188	5473	2623.803	0
17	[ 1]	5497	5687	2623.803	0
17	[ 1]	5734	5846	2623.803	0
17	[ 1]	6309	6474	2623.803	0
17	[ 1]	6485	6857	2623.803	0
18	[ ]	7	708	0	0
18	[ ]	717	877	0	0
18	[ ]	887	1972	0	0
18	[ 2]	2025	2181	0	0
18	[ 2]	2204	2475	0	0
18	[ 2]	2494	2729	0	0
18	[ 3]	2806	3331	0	0
18	[ 3]	3347	3526	0	0
18	[ 3]	3549	3712	0	0
18	[ 1]	3769	3908	0	0
18	[ 3]	3976	4218	0	0
18	[ 3]	4467	4654	0	0
18	[ ]	4695	4795	0	0
18	[ 2]	4856	5103	0	0
18	[ 2]	5146	5437	0	0
18	[ 2]	5462	5630	0	0
18	[ 2]	5650	6169	0	0
19	[ ]	7	502	2727.394	0
19	[ 1]	526	697	2727.394	0
19	[ ]	722	1414	2727.394	0
19	[ ]	1422	1911	2727.394	0
19	[ 4]	1957	2121	2727.394	0
19	[ 4]	2131	2261	2727.394	0
19	[ 4]	2287	2456	2727.394	0
19	[ 4]	2471	2645	2727.394	0
19	[ 3]	2694	2902	2727.394	0
19	[ 3]	2919	3155	2727.394	0
19	[ 3]	3198	3476	2727.394	0
19	[ 2]	3533	3752	2727.394	0
19	[ 2]	3777	3928	2727.394	0
19	[ 2]	3948	4059	2727.394	0
19	[ 2]	4088	4326	2727.394	0
19	[ 3]	4392	4506	2727.394	0
19	[ 3]	4530	4775	2727.394	0
19	[ 3]	4794	5078	2727.394	0
19	[ 1]	5159	5343	2727.394	0
19	[ 1]	5367	5542	2727.394	0
19	[ 1]	5567	5807	2727.394	0
19	[ 1]	5831	6249	2727.394	0
19	[ 1]	6274	6470	2727.394	0
19	[ 1]	6490	6674	2727.394	0
19	[ 1]	6699	6907	2727.394	0
19	[ 1]	6934	7246	2727.394	0
20	[ ]	7	454	0	0
20	[ ]	470	814	0	0
20	[ ]	834	1586	0	0
20	[ ]	1607	1884	0	0
20	[ ]	1904	2448	0	0
20	[ 2]	2725	2809	0	0
20	[ 1]	2868	3206	0	0
20	[ 1]	3227	3615	0	0
20	[ 1]	3623	3868	0	0
20	[ 3]	3943	4677	0	0
20	[ 3]	4697	4909	0	0
20	[ 1]	4956	5299	0	0
20	[ 1]	5326	5802	0	0
20	[ 1]	5827	6367	0	0
21	[ ]	7	165	4516.917	0
21	[ 4]	214	412	4516.917	0
21	[ 4]	439	822	4516.917	0
21	[ ]	844	2012	4516.917	0
21	[ ]	2037	2369	4516.917	0
21	[ 2]	2401	2603	4516.917	0
21	[ 2]	2630	2787	4516.917	0
21	[ 3]	2836	3009	4516.917	0
21	[ 3]	3030	3132	4516.917	0
21	[ 3]	3160	3310	4516.917	0
21	[ 3]	3341	3543	4516.917	0
21	[ 1]	3591	3763	4516.917	0
21	[ 1]	3783	3882	4516.917	0
21	[ 3]	3941	4113	4516.917	0
21	[ 1]	4166	4380	4516.917	0
21	[ 3]	4443	4694	4516.917	0
21	[ 2]	4748	4878	4516.917	0
21	[ 2]	4922	5082	4516.917	0
21	[ 2]	5105	5310	4516.917	0
21	[ 2]	5322	5517	4516.917	0
21	[ 3]	5574	5800	4516.917	0
21	[ 3]	5827	6002	4516.917	0
21	[ 3]	6027	6169	4516.917	0
21	[ 2]	6234	6378	4516.917	0
21	[ 2]	6402	6553	4516.917	0
21	[ 2]	6589	6870	4516.917	0
21	[ 2]	6898	7369	4516.917	0
21	[ 2]	7410	7645	4516.917	0
21	[ 2]	7683	8063	4516.917	0
22	[ ]	13	300	2840.542	0
22	[ ]	317	574	2840.542	0
22	[ ]	595	787	2840.542	0
22	[ ]	815	1841	2840.542	0
22	[ 1]	1894	1982	2840.542	0
22	[ 1]	2010	2130	2840.542	0
22	[ 1]	2148	2362	2840.542	0
22	[ 1]	2392	2939	2840.542	0
22	[ 1]	2973	3194	2840.542	0
22	[ 4]	3253	3398	2840.542	0
22	[ 4]	3424	3614	2840.542	0
22	[ 4]	3627	3742	2840.542	0
22	[ 2]	3803	3914	2840.542	0
22	[ 2]	3942	4115	2840.542	0
22	[ 3]	4188	4304	2840.542	0
22	[ 3]	4326	4502	2840.542	0
22	[ 3]	4535	4834	2840.542	0
22	[ 2]	4883	5099	2840.542	0
22	[ 2]	5123	5383	2840.542	0
22	[ 2]	5408	5577	2840.542	0
22	[ 2]	5603	5878	2840.542	0
22	[ 2]	5906	6213	2840.542	0
22	[ 2]	6239	6405	2840.542	0
22	[ 2]	6422	6576	2840.542	0
22	[ 3]	6638	6857	2840.542	0
22	[ 2]	6906	7552	2840.542	0
23	[ ]	7	181	0	0
23	[ ]	189	680	0	0
23	[ ]	702	822	0	0
23	[ ]	848	1837	0	0
23	[ 4]	1881	2052	0	0
23	[ 4]	2082	2304	0	0
23	[ 4]	2325	2926	0	0
23	[ 4]	2955	3158	0	0
23	[ 4]	3184	3476	0	0
23	[ 1]	3539	3668	0	0
23	[ 1]	3694	3820	0	0
23	[ 1]	3852	4757	0	0
23	[ 1]	4764	5022	0	0
23	[ 3]	5096	5212	0	0
23	[ 3]	5247	5439	0	0
23	[ 3]	5664	5767	0	0
23	[ 3]	5793	6230	0	0
23	[ 3]	6240	6542	0	0
23	[ 1]	6604	6840	0	0
23	[ 1]	6867	7070	0	0
23	[ 1]	7113	7336	0	0
23	[ 1]	7379	7879	0	0
24	[ ]	52	281	4788.153	0
24	[ ]	339	453	4788.153	0
24	[ ]	508	743	4788.153	0
24	[ ]	784	927	4788.153	0
24	[ ]	954	1220	4788.153	0
24	[ 2]	1230	1888	4788.153	0
24	[ 4]	1952	2094	4788.153	0
24	[ 4]	2122	2522	4788.153	0
24	[ 4]	2537	2701	4788.153	0
24	[ 4]	2711	2969	4788.153	0
24	[ 4]	2989	3126	4788.153	0
24	[ 4]	3150	3279	4788.153	0
24	[ 4]	3312	3553	4788.153	0
24	[ 4]	3577	3713	4788.153	0
24	[ 4]	3722	3871	4788.153	0
24	[ 4]	3901	4003	4788.153	0
24	[ 4]	4033	4288	4788.153	0
24	[ 4]	4317	4600	4788.153	0
24	[ 4]	4626	4781	4788.153	0
24	[ 1]	4836	5041	4788.153	0
24	[ 1]	5066	5239	4788.153	0
24	[ 3]	5298	5547	4788.153	0
24	[ 3]	5561	5924	4788.153	0
24	[ 3]	5944	6303	4788.153	0
24	[ 3]	6335	6549	4788.153	0
24	[ 3]	6588	6750	4788.153	0
24	[ 3]	6781	7046	4788.153	0
24	[ 1]	7115	7297	4788.153	0
24	[ 1]	7322	7466	4788.153	0
24	[ 1]	7506	7719	4788.153	0
24	[ 1]	7737	8031	4788.153	0
24	[ 1]	8079	8345	4788.153	0
25	[ ]	7	537	2728.933	0
25	[ ]	560	805	2728.933	0
25	[ ]	812	1318	2728.933	0
25	[ ]	1679	1703	2728.933	0
25	[ ]	1896	1953	2728.933	0
25	[ 4]	1998	2146	2728.933	0
25	[ 4]	2172	2372	2728.933	0
25	[ 4]	2399	2568	2728.933	0
25	[ 4]	2579	2757	2728.933	0
25	[ 3]	2931	3048	2728.933	0
25	[ 3]	3073	3266	2728.933	0
25	[ 3]	3274	3560	2728.933	0
25	[ 3]	3608	3750	2728.933	0
25	[ 3]	3771	3968	2728.933	0
25	[ 4]	4036	4280	2728.933	0
25	[ 4]	4303	4440	2728.933	0
25	[ 3]	4499	4795	2728.933	0
25	[ 3]	4814	5129	2728.933	0
25	[ 3]	5144	5220	2728.933	0
25	[ 4]	5283	5458	2728.933	0
25	[ 4]	5467	5690	2728.933	0
25	[ 4]	5711	5806	2728.933	0
25	[ 4]	5833	6039	2728.933	0
25	[ ]	6114	6189	2728.933	0
25	[ 2]	6246	6364	2728.933	0
25	[ 1]	6426	6606	2728.933	0
25	[ 1]	6626	6735	2728.933	0
25	[ 1]	6783	6994	2728.933	0
25	[ 1]	7005	7618	2728.933	0
26	[ ]	7	478	2556.083	0
