Trial,Time,% in 1,% in 2,% in 3,% in 4
7,2200.0-2300.0,0.0,100.0,0.0,0.0
7,2300.0-2400.0,0.0,57.0,0.0,0.0
7,2400.0-2500.0,0.0,0.0,0.0,0.0
7,2500.0-2600.0,0.0,22.0,0.0,0.0
7,2600.0-2700.0,0.0,100.0,0.0,0.0
7,2700.0-2800.0,0.0,100.0,0.0,0.0
7,2800.0-2900.0,0.0,100.0,0.0,0.0
7,2900.0-3000.0,0.0,7.0,0.0,0.0
7,3000.0-3100.0,0.0,0.0,0.0,0.0
7,3100.0-3200.0,0.0,24.0,0.0,0.0
7,3200.0-3300.0,0.0,100.0,0.0,0.0
7,3300.0-3400.0,0.0,100.0,0.0,0.0
7,3400.0-3500.0,34.0,5.0,0.0,0.0
7,3500.0-3600.0,100.0,0.0,0.0,0.0
7,3600.0-3700.0,100.0,0.0,0.0,0.0
7,3700.0-3800.0,79.0,0.0,0.0,0.0
7,3800.0-3900.0,100.0,0.0,0.0,0.0
7,3900.0-4000.0,100.0,0.0,0.0,0.0
7,4000.0-4100.0,100.0,0.0,0.0,0.0
7,4100.0-4200.0,100.0,0.0,0.0,0.0
7,4200.0-4300.0,100.0,0.0,0.0,0.0
7,4300.0-4400.0,100.0,0.0,0.0,0.0
7,4400.0-4500.0,35.0,0.0,0.0,0.0
7,4500.0-4600.0,38.0,0.0,0.0,0.0
7,4600.0-4700.0,100.0,0.0,0.0,0.0
7,4700.0-4800.0,100.0,0.0,0.0,0.0
7,4800.0-4900.0,100.0,0.0,0.0,0.0
7,4900.0-5000.0,100.0,0.0,0.0,0.0
7,5000.0-5100.0,100.0,0.0,0.0,0.0
7,5100.0-5200.0,100.0,0.0,0.0,0.0
7,5200.0-5300.0,100.0,0.0,0.0,0.0
7,5300.0-5400.0,100.0,0.0,0.0,0.0
7,5400.0-5500.0,100.0,0.0,0.0,0.0
7,5500.0-5600.0,100.0,0.0,0.0,0.0
7,5600.0-5700.0,13.0,0.0,0.0,0.0
7,5700.0-5800.0,30.0,0.0,0.0,0.0
7,5800.0-5900.0,100.0,0.0,0.0,0.0
7,5900.0-6000.0,100.0,0.0,0.0,0.0
7,6000.0-6100.0,100.0,0.0,0.0,0.0
7,6100.0-6200.0,100.0,0.0,0.0,0.0
7,6200.0-6300.0,100.0,0.0,0.0,0.0
7,6300.0-6400.0,100.0,0.0,0.0,0.0
7,6400.0-6500.0,100.0,0.0,0.0,0.0
7,6500.0-6600.0,57.0,0.0,0.0,0.0
8,0.0-100.0,0.0,0.0,0.0,0.0
8,100.0-200.0,0.0,0.0,0.0,0.0
8,200.0-300.0,0.0,0.0,0.0,0.0
8,300.0-400.0,0.0,0.0,0.0,0.0
8,400.0-500.0,0.0,0.0,0.0,0.0
8,500.0-600.0,0.0,0.0,0.0,0.0
8,600.0-700.0,0.0,0.0,0.0,0.0
8,700.0-800.0,0.0,0.0,0.0,0.0
8,800.0-900.0,0.0,0.0,0.0,0.0
8,900.0-1000.0,0.0,0.0,0.0,0.0
8,1000.0-1100.0,0.0,0.0,0.0,0.0
8,1100.0-1200.0,0.0,0.0,0.0,0.0
8,1200.0-1300.0,98.0,0.0,0.0,0.0
8,1300.0-1400.0,100.0,0.0,0.0,0.0
8,1400.0-1500.0,100.0,0.0,0.0,0.0
8,1500.0-1600.0,100.0,0.0,0.0,0.0
8,1600.0-1700.0,100.0,0.0,0.0,0.0
8,1700.0-1800.0,99.0,0.0,0.0,0.0
8,1800.0-1900.0,62.0,0.0,0.0,0.0
8,1900.0-2000.0,100.0,0.0,0.0,0.0
8,2000.0-2100.0,83.0,0.0,0.0,0.0
8,2100.0-2200.0,0.0,0.0,0.0,0.0
8,2200.0-2300.0,83.0,0.0,0.0,0.0
8,2300.0-2400.0,100.0,0.0,0.0,0.0
8,2400.0-2500.0,100.0,0.0,0.0,0.0
8,2500.0-2600.0,100.0,0.0,0.0,0.0
8,2600.0-2700.0,77.0,0.0,0.0,0.0
8,2700.0-2800.0,6.0,0.0,0.0,0.0
8,2800.0-2900.0,0.0,0.0,0.0,0.0
8,2900.0-3000.0,89.0,0.0,0.0,0.0
8,3000.0-3100.0,100.0,0.0,0.0,0.0
8,3100.0-3200.0,76.0,0.0,0.0,0.0
8,3200.0-3300.0,85.0,0.0,0.0,0.0
8,3300.0-3400.0,0.0,0.0,0.0,50.0
8,3400.0-3500.0,0.0,0.0,0.0,0.0
8,3500.0-3600.0,0.0,0.0,0.0,75.0
8,3600.0-3700.0,0.0,0.0,0.0,45.0
8,3700.0-3800.0,0.0,69.0,0.0,0.0
8,3800.0-3900.0,0.0,55.0,0.0,0.0
8,3900.0-4000.0,0.0,87.0,0.0,0.0
8,4000.0-4100.0,0.0,57.0,0.0,0.0
8,4100.0-4200.0,0.0,0.0,86.0,0.0
8,4200.0-4300.0,0.0,0.0,76.0,0.0
8,4300.0-4400.0,0.0,0.0,99.0,0.0
8,4400.0-4500.0,19.0,0.0,14.0,0.0
8,4500.0-4600.0,100.0,0.0,0.0,0.0
8,4600.0-4700.0,77.0,0.0,0.0,0.0
8,4700.0-4800.0,100.0,0.0,0.0,0.0
8,4800.0-4900.0,100.0,0.0,0.0,0.0
8,4900.0-5000.0,100.0,0.0,0.0,0.0
8,5000.0-5100.0,100.0,0.0,0.0,0.0
8,5100.0-5200.0,41.0,0.0,0.0,0.0
8,5200.0-5300.0,0.0,76.0,0.0,0.0
8,5300.0-5400.0,0.0,78.0,0.0,0.0
8,5400.0-5500.0,0.0,100.0,0.0,0.0
8,5500.0-5600.0,0.0,100.0,0.0,0.0
8,5600.0-5700.0,0.0,82.0,0.0,0.0
8,5700.0-5800.0,75.0,0.0,0.0,0.0
8,5800.0-5900.0,87.0,0.0,0.0,0.0
8,5900.0-6000.0,100.0,0.0,0.0,0.0
8,6000.0-6100.0,100.0,0.0,0.0,0.0
8,6100.0-6200.0,100.0,0.0,0.0,0.0
8,6200.0-6300.0,100.0,0.0,0.0,0.0
8,6300.0-6400.0,100.0,0.0,0.0,0.0
8,6400.0-6500.0,75.0,0.0,0.0,0.0
8,6500.0-6600.0,87.0,0.0,0.0,0.0
8,6600.0-6700.0,0.0,0.0,0.0,0.0
8,6700.0-6800.0,0.0,0.0,68.0,0.0
8,6800.0-6900.0,0.0,0.0,74.0,0.0
8,6900.0-7000.0,0.0,0.0,93.0,0.0
8,7000.0-7100.0,0.0,0.0,88.0,0.0
8,7100.0-7200.0,0.0,0.0,100.0,0.0
8,7200.0-7300.0,0.0,0.0,100.0,0.0
8,7300.0-7400.0,0.0,0.0,100.0,0.0
8,7400.0-7500.0,0.0,0.0,87.0,0.0
9,0.0-100.0,0.0,0.0,0.0,0.0
9,100.0-200.0,0.0,0.0,0.0,0.0
9,200.0-300.0,42.0,0.0,0.0,0.0
9,300.0-400.0,71.0,0.0,0.0,0.0
9,400.0-500.0,0.0,0.0,0.0,0.0
9,500.0-600.0,0.0,0.0,0.0,0.0
9,600.0-700.0,0.0,0.0,49.0,0.0
9,700.0-800.0,0.0,0.0,100.0,0.0
9,800.0-900.0,0.0,0.0,100.0,0.0
9,900.0-1000.0,0.0,0.0,51.0,0.0
9,1000.0-1100.0,0.0,0.0,0.0,0.0
9,1100.0-1200.0,0.0,0.0,0.0,0.0
9,1200.0-1300.0,0.0,0.0,0.0,0.0
9,1300.0-1400.0,0.0,0.0,0.0,0.0
9,1400.0-1500.0,51.0,0.0,0.0,0.0
9,1500.0-1600.0,27.0,0.0,0.0,0.0
9,1600.0-1700.0,0.0,0.0,0.0,0.0
9,1700.0-1800.0,0.0,0.0,0.0,0.0
9,1800.0-1900.0,0.0,42.0,0.0,0.0
9,1900.0-2000.0,0.0,100.0,0.0,0.0
9,2000.0-2100.0,0.0,100.0,0.0,0.0
9,2100.0-2200.0,0.0,91.0,0.0,0.0
9,2200.0-2300.0,0.0,99.0,0.0,0.0
9,2300.0-2400.0,0.0,57.0,0.0,0.0
9,2400.0-2500.0,0.0,0.0,0.0,0.0
9,2500.0-2600.0,0.0,0.0,0.0,0.0
9,2600.0-2700.0,0.0,49.0,0.0,0.0
9,2700.0-2800.0,0.0,100.0,0.0,0.0
9,2800.0-2900.0,0.0,100.0,0.0,0.0
9,2900.0-3000.0,0.0,99.0,0.0,0.0
9,3000.0-3100.0,0.0,61.0,0.0,0.0
9,3100.0-3200.0,0.0,100.0,0.0,0.0
9,3200.0-3300.0,0.0,99.0,0.0,0.0
9,3300.0-3400.0,0.0,0.0,0.0,0.0
9,3400.0-3500.0,0.0,0.0,78.0,0.0
9,3500.0-3600.0,0.0,0.0,100.0,0.0
9,3600.0-3700.0,0.0,0.0,100.0,0.0
9,3700.0-3800.0,0.0,0.0,100.0,0.0
9,3800.0-3900.0,0.0,0.0,100.0,0.0
9,3900.0-4000.0,0.0,0.0,100.0,0.0
9,4000.0-4100.0,0.0,0.0,100.0,0.0
9,4100.0-4200.0,0.0,0.0,100.0,0.0
9,4200.0-4300.0,0.0,0.0,77.0,0.0
9,4300.0-4400.0,0.0,0.0,100.0,0.0
9,4400.0-4500.0,53.0,0.0,1.0,0.0
9,4500.0-4600.0,100.0,0.0,0.0,0.0
9,4600.0-4700.0,100.0,0.0,0.0,0.0
9,4700.0-4800.0,89.0,0.0,0.0,0.0
9,4800.0-4900.0,80.0,0.0,0.0,0.0
9,4900.0-5000.0,100.0,0.0,0.0,0.0
9,5000.0-5100.0,100.0,0.0,0.0,0.0
9,5100.0-5200.0,76.0,0.0,0.0,0.0
9,5200.0-5300.0,100.0,0.0,0.0,0.0
9,5300.0-5400.0,100.0,0.0,0.0,0.0
9,5400.0-5500.0,100.0,0.0,0.0,0.0
9,5500.0-5600.0,100.0,0.0,0.0,0.0
9,5600.0-5700.0,100.0,0.0,0.0,0.0
9,5700.0-5800.0,84.0,0.0,0.0,0.0
9,5800.0-5900.0,0.0,0.0,0.0,0.0
9,5900.0-6000.0,0.0,0.0,0.0,0.0
9,6000.0-6100.0,80.0,0.0,0.0,0.0
9,6100.0-6200.0,0.0,0.0,0.0,0.0
9,6200.0-6300.0,0.0,0.0,0.0,0.0
9,6300.0-6400.0,0.0,0.0,0.0,0.0
9,6400.0-6500.0,65.0,0.0,0.0,0.0
9,6500.0-6600.0,100.0,0.0,0.0,0.0
9,6600.0-6700.0,100.0,0.0,0.0,0.0
9,6700.0-6800.0,100.0,0.0,0.0,0.0
9,6800.0-6900.0,15.0,0.0,20.0,0.0
9,6900.0-7000.0,0.0,0.0,100.0,0.0
9,7000.0-7100.0,0.0,0.0,40.0,0.0
10,0.0-100.0,0.0,0.0,0.0,0.0
10,100.0-200.0,0.0,0.0,0.0,0.0
10,200.0-300.0,0.0,0.0,0.0,0.0
10,300.0-400.0,0.0,0.0,0.0,0.0
10,400.0-500.0,0.0,0.0,0.0,0.0
10,500.0-600.0,0.0,0.0,0.0,0.0
10,600.0-700.0,0.0,0.0,0.0,0.0
10,700.0-800.0,0.0,0.0,0.0,0.0
10,800.0-900.0,0.0,0.0,0.0,0.0
10,900.0-1000.0,0.0,0.0,0.0,0.0
10,1000.0-1100.0,0.0,0.0,0.0,0.0
10,1100.0-1200.0,0.0,0.0,0.0,0.0
10,1200.0-1300.0,0.0,0.0,0.0,0.0
10,1300.0-1400.0,0.0,0.0,0.0,0.0
10,1400.0-1500.0,0.0,0.0,0.0,0.0
10,1500.0-1600.0,0.0,0.0,0.0,0.0
10,1600.0-1700.0,0.0,0.0,0.0,0.0
10,1700.0-1800.0,0.0,0.0,0.0,0.0
10,1800.0-1900.0,0.0,0.0,0.0,0.0
10,1900.0-2000.0,0.0,0.0,0.0,45.0
10,2000.0-2100.0,0.0,0.0,0.0,61.0
10,2100.0-2200.0,0.0,0.0,0.0,100.0
10,2200.0-2300.0,0.0,0.0,0.0,77.0
10,2300.0-2400.0,0.0,0.0,0.0,100.0
10,2400.0-2500.0,0.0,0.0,0.0,67.0
10,2500.0-2600.0,0.0,0.0,0.0,93.0
10,2600.0-2700.0,0.0,0.0,0.0,0.0
10,2700.0-2800.0,0.0,0.0,0.0,0.0
10,2800.0-2900.0,0.0,0.0,0.0,33.0
10,2900.0-3000.0,0.0,0.0,0.0,100.0
10,3000.0-3100.0,47.0,0.0,0.0,9.0
10,3100.0-3200.0,52.0,0.0,0.0,0.0
10,3200.0-3300.0,0.0,0.0,0.0,0.0
10,3300.0-3400.0,66.0,0.0,0.0,0.0
10,3400.0-3500.0,88.0,0.0,0.0,0.0
10,3500.0-3600.0,89.0,0.0,0.0,0.0
10,3600.0-3700.0,54.0,0.0,0.0,0.0
10,3700.0-3800.0,0.0,0.0,0.0,77.0
10,3800.0-3900.0,0.0,0.0,0.0,100.0
10,3900.0-4000.0,0.0,0.0,0.0,81.0
10,4000.0-4100.0,0.0,0.0,35.0,0.0
10,4100.0-4200.0,0.0,0.0,78.0,0.0
10,4200.0-4300.0,0.0,0.0,97.0,0.0
10,4300.0-4400.0,0.0,0.0,73.0,0.0
10,4400.0-4500.0,0.0,71.0,0.0,0.0
10,4500.0-4600.0,0.0,100.0,0.0,0.0
10,4600.0-4700.0,0.0,80.0,0.0,0.0
10,4700.0-4800.0,0.0,100.0,0.0,0.0
10,4800.0-4900.0,0.0,65.0,0.0,0.0
10,4900.0-5000.0,0.0,100.0,0.0,0.0
10,5000.0-5100.0,0.0,1.0,0.0,18.0
10,5100.0-5200.0,0.0,0.0,0.0,100.0
10,5200.0-5300.0,0.0,0.0,0.0,79.0
10,5300.0-5400.0,0.0,0.0,0.0,100.0
10,5400.0-5500.0,0.0,0.0,0.0,100.0
10,5500.0-5600.0,0.0,0.0,0.0,100.0
10,5600.0-5700.0,23.0,0.0,0.0,28.0
10,5700.0-5800.0,36.0,0.0,0.0,0.0
10,5800.0-5900.0,9.0,0.0,0.0,0.0
10,5900.0-6000.0,76.0,0.0,0.0,0.0
10,6000.0-6100.0,0.0,0.0,0.0,68.0
10,6100.0-6200.0,0.0,0.0,0.0,99.0
10,6200.0-6300.0,0.0,0.0,0.0,77.0
10,6300.0-6400.0,28.0,0.0,0.0,6.0
10,6400.0-6500.0,100.0,0.0,0.0,0.0
10,6500.0-6600.0,80.0,0.0,0.0,0.0
10,6600.0-6700.0,100.0,0.0,0.0,0.0
10,6700.0-6800.0,100.0,0.0,0.0,0.0
10,6800.0-6900.0,99.0,0.0,0.0,0.0
10,6900.0-7000.0,66.0,0.0,0.0,0.0
10,7000.0-7100.0,49.0,0.0,0.0,8.0
10,7100.0-7200.0,0.0,0.0,0.0,100.0
10,7200.0-7300.0,0.0,0.0,0.0,100.0
10,7300.0-7400.0,0.0,0.0,0.0,100.0
10,7400.0-7500.0,0.0,0.0,0.0,8.0
11,0.0-100.0,0.0,37.0,0.0,0.0
11,100.0-200.0,0.0,100.0,0.0,0.0
11,200.0-300.0,0.0,100.0,0.0,0.0
11,300.0-400.0,0.0,100.0,0.0,0.0
11,400.0-500.0,0.0,100.0,0.0,0.0
11,500.0-600.0,0.0,100.0,0.0,0.0
11,600.0-700.0,0.0,100.0,0.0,0.0
11,700.0-800.0,0.0,100.0,0.0,0.0
11,800.0-900.0,0.0,100.0,0.0,0.0
11,900.0-1000.0,0.0,37.0,0.0,0.0
11,1000.0-1100.0,0.0,0.0,0.0,0.0
11,1100.0-1200.0,0.0,0.0,0.0,0.0
11,1200.0-1300.0,0.0,0.0,0.0,0.0
11,1300.0-1400.0,0.0,0.0,0.0,0.0
11,1400.0-1500.0,0.0,0.0,0.0,0.0
11,1500.0-1600.0,0.0,0.0,0.0,0.0
11,1600.0-1700.0,0.0,0.0,0.0,0.0
11,1700.0-1800.0,0.0,0.0,0.0,0.0
11,1800.0-1900.0,0.0,1.0,0.0,0.0
11,1900.0-2000.0,0.0,100.0,0.0,0.0
11,2000.0-2100.0,0.0,100.0,0.0,0.0
11,2100.0-2200.0,0.0,100.0,0.0,0.0
11,2200.0-2300.0,0.0,100.0,0.0,0.0
11,2300.0-2400.0,0.0,90.0,0.0,0.0
11,2400.0-2500.0,0.0,0.0,0.0,0.0
11,2500.0-2600.0,0.0,0.0,0.0,0.0
11,2600.0-2700.0,0.0,0.0,20.0,0.0
11,2700.0-2800.0,0.0,0.0,100.0,0.0
11,2800.0-2900.0,0.0,0.0,39.0,10.0
11,2900.0-3000.0,0.0,0.0,0.0,100.0
11,3000.0-3100.0,0.0,0.0,0.0,100.0
11,3100.0-3200.0,0.0,0.0,0.0,100.0
11,3200.0-3300.0,0.0,15.0,0.0,29.0
11,3300.0-3400.0,0.0,59.0,0.0,0.0
11,3400.0-3500.0,0.0,0.0,0.0,0.0
11,3500.0-3600.0,0.0,51.0,0.0,0.0
11,3600.0-3700.0,0.0,100.0,0.0,0.0
11,3700.0-3800.0,0.0,50.0,0.0,0.0
11,3800.0-3900.0,0.0,0.0,96.0,0.0
11,3900.0-4000.0,0.0,0.0,100.0,0.0
11,4000.0-4100.0,0.0,0.0,100.0,0.0
11,4100.0-4200.0,0.0,0.0,69.0,0.0
11,4200.0-4300.0,0.0,0.0,0.0,0.0
11,4300.0-4400.0,0.0,0.0,0.0,0.0
11,4400.0-4500.0,0.0,0.0,23.0,0.0
11,4500.0-4600.0,0.0,0.0,100.0,0.0
11,4600.0-4700.0,0.0,0.0,100.0,0.0
11,4700.0-4800.0,0.0,0.0,100.0,0.0
11,4800.0-4900.0,0.0,0.0,21.0,0.0
11,4900.0-5000.0,0.0,0.0,0.0,0.0
11,5000.0-5100.0,0.0,0.0,97.0,0.0
11,5100.0-5200.0,0.0,0.0,100.0,0.0
11,5200.0-5300.0,0.0,0.0,100.0,0.0
11,5300.0-5400.0,0.0,0.0,100.0,0.0
11,5400.0-5500.0,0.0,0.0,100.0,0.0
11,5500.0-5600.0,0.0,0.0,100.0,0.0
11,5600.0-5700.0,0.0,0.0,100.0,0.0
11,5700.0-5800.0,0.0,0.0,37.0,0.0
11,5800.0-5900.0,98.0,0.0,0.0,0.0
11,5900.0-6000.0,79.0,0.0,0.0,0.0
11,6000.0-6100.0,100.0,0.0,0.0,0.0
11,6100.0-6200.0,100.0,0.0,0.0,0.0
11,6200.0-6300.0,73.0,0.0,0.0,0.0
11,6300.0-6400.0,100.0,0.0,0.0,0.0
11,6400.0-6500.0,100.0,0.0,0.0,0.0
11,6500.0-6600.0,100.0,0.0,0.0,0.0
11,6600.0-6700.0,100.0,0.0,0.0,0.0
11,6700.0-6800.0,58.0,0.0,0.0,0.0
12,100.0-200.0,0.0,0.0,0.0,0.0
12,200.0-300.0,0.0,0.0,0.0,0.0
12,300.0-400.0,0.0,0.0,0.0,0.0
12,400.0-500.0,0.0,0.0,0.0,0.0
12,500.0-600.0,0.0,0.0,0.0,0.0
12,600.0-700.0,0.0,0.0,0.0,0.0
12,700.0-800.0,0.0,0.0,0.0,0.0
12,800.0-900.0,0.0,0.0,0.0,0.0
12,900.0-1000.0,0.0,0.0,0.0,0.0
12,1000.0-1100.0,0.0,0.0,0.0,0.0
12,1100.0-1200.0,0.0,0.0,0.0,0.0
12,1200.0-1300.0,0.0,0.0,0.0,0.0
12,1300.0-1400.0,0.0,0.0,0.0,0.0
12,1400.0-1500.0,0.0,0.0,0.0,0.0
12,1500.0-1600.0,0.0,0.0,0.0,0.0
12,1600.0-1700.0,0.0,0.0,0.0,0.0
12,1700.0-1800.0,0.0,0.0,0.0,0.0
12,1800.0-1900.0,46.0,0.0,0.0,0.0
12,1900.0-2000.0,100.0,0.0,0.0,0.0
12,2000.0-2100.0,100.0,0.0,0.0,0.0
12,2100.0-2200.0,100.0,0.0,0.0,0.0
12,2200.0-2300.0,78.0,0.0,0.0,0.0
12,2300.0-2400.0,83.0,0.0,0.0,0.0
12,2400.0-2500.0,0.0,72.0,0.0,0.0
12,2500.0-2600.0,0.0,100.0,0.0,0.0
12,2600.0-2700.0,0.0,100.0,0.0,0.0
12,2700.0-2800.0,0.0,100.0,0.0,0.0
12,2800.0-2900.0,0.0,90.0,0.0,0.0
12,2900.0-3000.0,55.0,0.0,0.0,0.0
12,3000.0-3100.0,84.0,0.0,0.0,0.0
12,3100.0-3200.0,85.0,0.0,0.0,0.0
12,3200.0-3300.0,46.0,0.0,0.0,0.0
12,3300.0-3400.0,0.0,0.0,0.0,0.0
12,3400.0-3500.0,89.0,0.0,0.0,0.0
12,3500.0-3600.0,0.0,71.0,0.0,0.0
12,3600.0-3700.0,0.0,100.0,0.0,0.0
12,3700.0-3800.0,0.0,100.0,0.0,0.0
12,3800.0-3900.0,0.0,100.0,0.0,0.0
12,3900.0-4000.0,0.0,62.0,0.0,0.0
12,4000.0-4100.0,85.0,0.0,0.0,0.0
12,4100.0-4200.0,64.0,0.0,0.0,0.0
12,4200.0-4300.0,100.0,0.0,0.0,0.0
12,4300.0-4400.0,71.0,0.0,0.0,0.0
12,4400.0-4500.0,100.0,0.0,0.0,0.0
12,4500.0-4600.0,30.0,0.0,0.0,0.0
12,4600.0-4700.0,0.0,100.0,0.0,0.0
12,4700.0-4800.0,0.0,86.0,0.0,0.0
12,4800.0-4900.0,0.0,100.0,0.0,0.0
12,4900.0-5000.0,0.0,67.0,0.0,0.0
12,5000.0-5100.0,0.0,100.0,0.0,0.0
12,5100.0-5200.0,0.0,100.0,0.0,0.0
12,5200.0-5300.0,0.0,100.0,0.0,0.0
12,5300.0-5400.0,0.0,100.0,0.0,0.0
12,5400.0-5500.0,0.0,100.0,0.0,0.0
12,5500.0-5600.0,0.0,100.0,0.0,0.0
12,5600.0-5700.0,0.0,55.0,0.0,0.0
12,5700.0-5800.0,0.0,0.0,0.0,90.0
12,5800.0-5900.0,0.0,0.0,0.0,79.0
12,5900.0-6000.0,0.0,0.0,0.0,100.0
12,6000.0-6100.0,0.0,0.0,0.0,80.0
12,6100.0-6200.0,0.0,0.0,61.0,0.0
12,6200.0-6300.0,0.0,0.0,13.0,0.0
12,6300.0-6400.0,0.0,0.0,0.0,0.0
12,6400.0-6500.0,0.0,0.0,89.0,0.0
12,6500.0-6600.0,0.0,0.0,52.0,0.0
12,6600.0-6700.0,63.0,0.0,0.0,0.0
12,6700.0-6800.0,100.0,0.0,0.0,0.0
12,6800.0-6900.0,100.0,0.0,0.0,0.0
12,6900.0-7000.0,75.0,0.0,0.0,0.0
12,7000.0-7100.0,100.0,0.0,0.0,0.0
12,7100.0-7200.0,9.0,0.0,0.0,0.0
12,7200.0-7300.0,0.0,0.0,0.0,0.0
12,7300.0-7400.0,2.0,0.0,0.0,0.0
12,7400.0-7500.0,100.0,0.0,0.0,0.0
12,7500.0-7600.0,100.0,0.0,0.0,0.0
12,7600.0-7700.0,48.0,0.0,0.0,0.0
12,7700.0-7800.0,25.0,0.0,0.0,0.0
12,7800.0-7900.0,100.0,0.0,0.0,0.0
12,7900.0-8000.0,100.0,0.0,0.0,0.0
12,8000.0-8100.0,100.0,0.0,0.0,0.0
12,8100.0-8200.0,100.0,0.0,0.0,0.0
12,8200.0-8300.0,78.0,0.0,0.0,0.0
12,8300.0-8400.0,96.0,0.0,0.0,0.0
12,8400.0-8500.0,100.0,0.0,0.0,0.0
12,8500.0-8600.0,100.0,0.0,0.0,0.0
12,8600.0-8700.0,100.0,0.0,0.0,0.0
12,8700.0-8800.0,100.0,0.0,0.0,0.0
12,8800.0-8900.0,100.0,0.0,0.0,0.0
12,8900.0-9000.0,100.0,0.0,0.0,0.0
12,9000.0-9100.0,14.0,0.0,0.0,0.0
13,0.0-100.0,0.0,0.0,0.0,0.0
13,100.0-200.0,0.0,0.0,0.0,0.0
13,200.0-300.0,0.0,0.0,0.0,0.0
13,300.0-400.0,0.0,0.0,0.0,0.0
13,400.0-500.0,0.0,0.0,0.0,0.0
13,500.0-600.0,0.0,0.0,0.0,0.0
13,600.0-700.0,0.0,0.0,0.0,0.0
13,700.0-800.0,0.0,0.0,0.0,0.0
13,800.0-900.0,0.0,0.0,0.0,0.0
13,900.0-1000.0,0.0,0.0,0.0,0.0
13,1000.0-1100.0,0.0,0.0,0.0,0.0
13,1100.0-1200.0,0.0,0.0,0.0,0.0
13,1200.0-1300.0,0.0,0.0,0.0,0.0
13,1300.0-1400.0,0.0,0.0,0.0,0.0
13,1400.0-1500.0,0.0,0.0,0.0,0.0
13,1500.0-1600.0,0.0,0.0,92.0,0.0
13,1600.0-1700.0,0.0,0.0,100.0,0.0
13,1700.0-1800.0,0.0,0.0,18.0,0.0
13,1800.0-1900.0,0.0,0.0,99.0,0.0
13,1900.0-2000.0,0.0,0.0,6.0,0.0
13,2000.0-2100.0,0.0,0.0,0.0,0.0
13,2100.0-2200.0,0.0,0.0,0.0,0.0
13,2200.0-2300.0,0.0,0.0,0.0,0.0
13,2300.0-2400.0,0.0,0.0,70.0,0.0
13,2400.0-2500.0,0.0,0.0,32.0,0.0
13,2500.0-2600.0,0.0,0.0,0.0,0.0
13,2600.0-2700.0,0.0,0.0,0.0,0.0
13,2700.0-2800.0,0.0,0.0,0.0,0.0
13,2800.0-2900.0,0.0,0.0,0.0,0.0
13,2900.0-3000.0,0.0,0.0,0.0,0.0
13,3000.0-3100.0,0.0,0.0,0.0,0.0
13,3100.0-3200.0,0.0,0.0,0.0,0.0
13,3200.0-3300.0,0.0,0.0,96.0,0.0
13,3300.0-3400.0,0.0,0.0,91.0,0.0
13,3400.0-3500.0,0.0,0.0,100.0,0.0
13,3500.0-3600.0,0.0,0.0,100.0,0.0
13,3600.0-3700.0,0.0,0.0,76.0,0.0
13,3700.0-3800.0,0.0,0.0,53.0,0.0
13,3800.0-3900.0,0.0,0.0,0.0,0.0
13,3900.0-4000.0,0.0,0.0,11.0,0.0
13,4000.0-4100.0,0.0,0.0,43.0,0.0
13,4100.0-4200.0,0.0,0.0,0.0,0.0
13,4200.0-4300.0,0.0,0.0,0.0,0.0
13,4300.0-4400.0,14.0,0.0,0.0,0.0
13,4400.0-4500.0,87.0,0.0,0.0,0.0
13,4500.0-4600.0,81.0,0.0,0.0,0.0
13,4600.0-4700.0,100.0,0.0,0.0,0.0
13,4700.0-4800.0,80.0,0.0,0.0,0.0
13,4800.0-4900.0,100.0,0.0,0.0,0.0
13,4900.0-5000.0,100.0,0.0,0.0,0.0
13,5000.0-5100.0,100.0,0.0,0.0,0.0
13,5100.0-5200.0,100.0,0.0,0.0,0.0
13,5200.0-5300.0,62.0,0.0,0.0,0.0
13,5300.0-5400.0,0.0,0.0,0.0,78.0
13,5400.0-5500.0,0.0,0.0,0.0,100.0
13,5500.0-5600.0,0.0,0.0,0.0,100.0
13,5600.0-5700.0,0.0,0.0,0.0,75.0
13,5700.0-5800.0,0.0,0.0,0.0,39.0
13,5800.0-5900.0,96.0,0.0,0.0,0.0
13,5900.0-6000.0,100.0,0.0,0.0,0.0
13,6000.0-6100.0,81.0,0.0,0.0,0.0
13,6100.0-6200.0,100.0,0.0,0.0,0.0
13,6200.0-6300.0,71.0,0.0,0.0,0.0
13,6300.0-6400.0,100.0,0.0,0.0,0.0
13,6400.0-6500.0,100.0,0.0,0.0,0.0
13,6500.0-6600.0,100.0,0.0,0.0,0.0
13,6600.0-6700.0,81.0,0.0,0.0,0.0
14,0.0-100.0,0.0,0.0,0.0,0.0
14,100.0-200.0,0.0,0.0,0.0,0.0
14,200.0-300.0,0.0,0.0,0.0,0.0
14,300.0-400.0,0.0,0.0,0.0,0.0
14,400.0-500.0,0.0,0.0,0.0,0.0
14,500.0-600.0,0.0,0.0,0.0,0.0
14,600.0-700.0,0.0,0.0,0.0,0.0
14,700.0-800.0,53.0,0.0,0.0,0.0
14,800.0-900.0,100.0,0.0,0.0,0.0
14,900.0-1000.0,100.0,0.0,0.0,0.0
14,1000.0-1100.0,100.0,0.0,0.0,0.0
14,1100.0-1200.0,100.0,0.0,0.0,0.0
14,1200.0-1300.0,100.0,0.0,0.0,0.0
